Level,Unit,No. ,Word,POS,Chinese Meaning
6,23,12,enact,v.,制定(法律);扮演(角色)
6,23,13,fortify,v.,築防禦工事於;增強
6,23,14,glisten,v.,閃耀;閃亮
6,23,15,lament,v.,哀悼;悲痛;痛哭
6,23,16,prejudice,v.,使抱偏見;使懷成見; 有損於
6,23,17,skim,v.,去;去除;瀏覽;略讀
6,23,18,trespass,v.,擅自進入;侵入
6,23,19,analyst,n.,分析師
6,23,20,cruiser,n.,巡洋艦;遊艇;警察巡邏車
6,23,21,graphic,n.,畫像
6,23,22,heritage,n.,遺產;繼承物;傳統
6,23,23,illusion,n.,錯覺;假象;幻想
6,23,24,liter,n.,公升
6,23,25,longevity,n.,長壽;壽命
6,23,26,meditation,n.,沈思;默想;冥想
6,23,27,monopoly,n.,獨佔;專賣;壟斷
6,23,28,obligation,n.,(道義上或法律上的)義務
6,23,29,squad,n.,班;小隊;小組
6,24,1,alternative,adj.,兩者(或若干中擇一的)
6,24,2,captive,adj.,被俘的;被迷住的
6,24,3,dual,adj.,雙的;雙倍的;雙重的
6,24,4,ingenious,adj.,心靈手巧的;足智多謀的
6,24,5,advocate,v.,擁護;提倡
6,24,6,covet,v.,垂涎;貪圖; 覬覦
6,24,7,detain,v.,留住;扣留
6,24,8,humiliate,v.,羞辱;使丟臉
6,24,9,stalk,v.,偷偷靠近;追蹤
6,24,10,strangle,v.,勒死;扼住;悶住
6,24,11,Arctic,n.,北極地帶;北極圈
6,24,12,fluid,n.,液體
6,24,13,mold,n.,模子;鑄型;模製品;霉 (=mould)
6,24,14,overhead,n.,經常費用;天花板
6,24,15,pension,n.,退休金;養老金
6,24,16,perspective,n.,看法;遠景;前途;透視圖
6,24,17,phase,n.,階段;相
6,24,18,productivity,n.,生產力;生產率
6,24,19,realism,n.,現實性;現實主義
6,24,20,seminar,n.,專題討論(課或會議)
6,24,21,shed,n.,分水嶺;小屋;堆房
6,24,22,spokesman,n.,發言人;代言人
6,24,23,tropic,n.,回歸線;熱帶
6,25,1,decisive,adj.,決定性的;確定的;果斷的
6,25,2,sociable,adj.,好交際的;善交際的
6,25,3,spiral,adj.,螺旋(形)的;盤旋的
6,25,4,thrifty,adj.,節儉的;茂盛的
6,25,5,coincide,v.,同時發生;巧合;一致
6,25,6,discomfort,v.,使不舒服;使不安
6,25,7,inject,v.,注射(藥液等)
6,25,8,outrage,v.,激起義憤;激怒;施暴行
6,25,9,raft,v.,用筏子運送;划筏
6,25,10,raid,v.,襲擊;劫掠
6,25,11,topple,v.,使倒塌;推翻
6,25,12,casualty,n.,傷亡人員
6,25,13,collision,n.,相撞;衝突;抵觸
6,25,14,controversy,n.,爭論;爭議
6,25,15,credibility,n.,可信性;確實性
6,25,16,directory,n.,姓名住址簿;使用手冊
6,25,17,editorial,n.,社論
6,25,18,emigration,n.,(向外)移居;(總稱)移民
6,25,19,fidelity,n.,忠誠;忠貞
6,25,20,lounge,n.,(旅館等的)會客廳;候機室;躺椅
6,25,21,materialism,n.,唯物論;唯物主義
6,25,22,option,n.,選擇;選擇權
6,25,23,pedestrian,n.,步行者;行人
6,25,24,prescription,n.,指示;法規;處方
6,25,25,raft,n.,筏子;橡皮艇
6,25,26,solidarity,n.,團結一致
6,25,27,synthetic,n.,合成物;合成纖維
6,25,28,tempest,n.,暴風雨;暴風雪;騷動
6,25,29,version,n.,譯文;版本
6,26,1,ambiguous,adj.,含糊不清的
6,26,2,discreet,adj.,謹慎的;謙虛的;不引人注意的
6,26,3,punctual,adj.,準時的
6,26,4,valiant,adj.,勇敢的;英勇的
6,26,5,abound,v.,大量存在;富足;充滿
6,26,6,donate,v.,捐獻;捐贈
6,26,7,hurdle,v.,跨(欄);克服(困難)
6,26,8,migrate,v.,移居;定期移棲;回游
6,26,9,nourish,v.,養育;滋養
6,26,10,reconcile,v.,和解;使一致;使安於
6,26,11,smuggle,v.,走私
6,26,12,acquisition,n.,收購;取得
6,26,13,antenna,n.,觸角;觸鬚;天線
6,26,14,attic,n.,頂樓;閣樓
6,26,15,constituent,n.,成分;組成的要素;選民
6,26,16,discomfort,n.,不舒服;不安
6,26,17,electron,n.,電子
6,26,18,expiration,n.,失效;期滿;吐氣
6,26,19,eyesight,n.,視力;目力
6,26,20,humanitarian,n.,人道主義者;慈善家
6,26,21,kernel,n.,(果核或果殼內的)仁;核心;要點
6,26,22,missionary,n.,傳教士;鼓吹者;(外交)使節
6,26,23,nomination,n.,提名;任命
6,26,24,spokeswoman,n.,女發言人
6,26,25,squash,n.,擠壓;壓碎的東西;南瓜
6,26,26,transplant,n.,移植
6,26,27,tread,n.,踩;踏;樓梯踏板;輪胎面;鞋底
6,26,28,vice,n.,惡;罪行;惡習
6,27,1,alcoholic,adj.,含酒精的;酗酒的
6,27,2,cosmetic,adj.,化妝用的;裝飾性的;表面的
6,27,3,documentary,adj.,文件的;(電影電視等)記錄的
6,27,4,progressive,adj.,逐漸的
6,27,5,cater,v.,承辦宴席;迎合
6,27,6,dissuade,v.,勸阻
6,27,7,incline,v.,傾斜;屈身;有意
6,27,8,ravage,v.,蹂躪;使荒蕪
6,27,9,shoplift,v.,冒充顧客在商店內偷竊
6,27,10,slot,v.,開狹長的孔;把...納入序列中; 為...安排時間
6,27,11,uncover,v.,揭開...的蓋子;揭露
6,27,12,usher,v.,引領;迎接;當引座員
6,27,13,acceleration,n.,加速;促進
6,27,14,closure,n.,關閉;打烊;結束;終止
6,27,15,counterpart,n.,對應的人(或物)
6,27,16,distrust,n.,不信任;懷疑
6,27,17,eternity,n.,永遠;永恆;永世
6,27,18,familiarity,n.,熟悉;通曉
6,27,19,hypocrite,n.,偽善者;偽君子
6,27,20,indignation,n.,憤怒;憤慨;義憤
6,27,21,injection,n.,注射
6,27,22,magnitude,n.,巨大;重大;強度
6,27,23,questionnaire,n.,問卷;意見調查表
6,27,24,renaissance,n.,文藝復興
6,27,25,script,n.,筆跡;(戲劇廣播等的)腳本
6,27,26,stock,n.,(公司的)股票;存貨
6,27,27,unemployment,n.,失業;失業狀態
6,27,28,utility,n.,效用;實用;公用事業
6,27,29,vocation,n.,行業;天職
6,27,30,vomit,n.,嘔吐;嘔吐物
6,28,1,comprehensive,adj.,廣泛的;綜合的
6,28,2,destined,adj.,命中注定的;(場所)預定的
6,28,3,diverse,adj.,互異的;多變化的
6,28,4,implicit,adj.,不言明的;含蓄的
6,28,5,vocational,adj.,職業的
6,28,6,vulnerable,adj.,易受傷的;有弱點的
6,28,7,depict,v.,描畫;雕出;描述
6,28,8,dispatch,v.,派遣;發送
6,28,9,ebb,v.,退潮;衰退
6,28,10,expel,v.,驅逐;排出;開除
6,28,11,harass,v.,騷擾;使煩惱
6,28,12,mimic,v.,模仿;與...極相似
6,28,13,outlaw,v.,宣佈...為不合法;禁止
6,28,14,precede,v.,處在...之前;(地位等)高於
6,28,15,soothe,v.,安慰;哄;減輕
6,28,16,barometer,n.,晴雨表;顯示變化的事物
6,28,17,contestant,n.,參加競賽者;角逐者
6,28,18,decline,n.,下降;減少;衰退;傾斜
6,28,19,dedication,n.,奉獻;揭幕儀式;獻身
6,28,20,dispatch,n.,派遣;發送
6,28,21,donation,n.,捐獻;捐款
6,28,22,equation,n.,方程式;等式;相等
6,28,23,guerrilla,n.,游擊隊(員)
6,28,24,melancholy,n.,憂鬱;愁思
6,28,25,motto,n.,座右銘;格言
6,28,26,preface,n.,序言;緒言
6,28,27,snare,n.,(捕捉鳥獸的)陷阱;圈套
6,28,28,spokesperson,n.,發言人
6,29,1,overhead,adj.,在上頭的;高架的; 營運的
6,29,2,stationary,adj.,不動的;定居的
6,29,3,subjective,adj.,主觀的;個人的;主詞的
6,29,4,subsequent,adj.,隨後的;接著發生的
6,29,5,victorious,adj.,勝利的
6,29,6,blunt,v.,使鈍;使遲鈍;減弱
6,29,7,deem,v.,認為;視作
6,29,8,divert,v.,轉向;改道;使分心
6,29,9,escalate,v.,使逐步上升(增強或擴大)
6,29,10,grope,v.,觸摸;暗中摸;探索
6,29,11,kidnap,v.,綁架;劫持
6,29,12,posture,v.,擺出姿勢;故作姿態
6,29,13,rotate,v.,旋轉;輪流; 輪值
6,29,14,subscribe,v.,訂閱;認捐;簽名
6,29,15,supplement,v.,增補;為...補編附錄
6,29,16,yearn,v.,思念;渴望;嚮往
6,29,17,advocate,n.,提倡者;擁護者
6,29,18,apprentice,n.,學徒;生手
6,29,19,auction,n.,拍賣
6,29,20,brochure,n.,小冊子
6,29,21,champagne,n.,香檳酒;香檳酒色
6,29,22,clarity,n.,(思想文體等的)清楚;明晰
6,29,23,conquest,n.,征服;克服;佔領
6,29,24,cosmopolitan,n.,世界主義者;四海為家者
6,29,25,coverage,n.,覆蓋範圍;保險項目;新聞報導
6,29,26,donor,n.,贈送人;捐贈者
6,29,27,drawback,n.,缺點;不利條件;障礙
6,29,28,ecstasy,n.,狂喜;入迷
6,29,29,lyric,n.,抒情作品;歌詞
6,29,30,oppression,n.,壓迫;壓制
6,29,31,pharmacy,n.,製藥業;藥房
6,29,32,provincial,n.,地方居民;鄉下人
6,29,33,rotation,n.,旋轉;自轉;輪流
6,29,34,spike,n.,牆頭釘;尖鐵;釘鞋;細高跟
6,29,35,texture,n.,(織物的)結構;質地;紋理;肌理
6,29,36,transformation,n.,變化;轉變;變形;變質
6,29,37,tumor,n.,腫瘤;腫塊
6,30,1,bulky,adj.,體積大的;笨重的
6,30,2,clinical,adj.,臨床的;診所的
6,30,3,naval,adj.,海軍的
6,30,4,ritual,adj.,(宗教)儀式的;典禮的
6,30,5,ambush,v.,埋伏下;伏擊
6,30,6,collide,v.,相撞;衝突;抵觸
6,30,7,coordinate,v.,協調;調節; 協調一致
6,30,8,expire,v.,失效;滿期;吐氣
6,30,9,oblige,v.,使不得不;迫使;施恩於
6,30,10,ponder,v.,仔細考慮;衡量;回想
6,30,11,truant,v.,逃學;逃避責任;偷懶
6,30,12,undo,v.,解開;脫去(衣服等);取消
6,30,13,regardless,adv.,無論如何
6,30,14,alternative,n.,選擇的自由(或餘地)
6,30,15,capability,n.,能力;性能
6,30,16,descent,n.,下降;下傾;血統
6,30,17,faculty,n.,(學校的)全體教員;官能
6,30,18,grope,n.,觸摸;探索
6,30,19,intellect,n.,智力;理解力;有才智的人
6,30,20,linguist,n.,語言學者;通曉數種外語的人
6,30,21,mastery,n.,支配;統治;精通;掌握
6,30,22,navigation,n.,航海;航空;導航
6,30,23,siege,n.,圍攻;包圍;圍城
6,31,1,amiable,adj.,和藹可親的
6,31,2,conscientious,adj.,憑良心的;誠實的;認真的
6,31,3,decent,adj.,正派的;體面的
6,31,4,designate,adj.,指定的
6,31,5,disastrous,adj.,災害的;悲慘的
6,31,6,explicit,adj.,詳盡的;清楚的
6,31,7,orderly,adj.,整齊的;有條理的
6,31,8,sheer,adj.,全然的;(紡織物)極薄的;陡峭的
6,31,9,surplus,adj.,過剩的;剩餘的
6,31,10,devalue,v.,降低價值;(貨幣)貶值
6,31,11,clearance,n.,清掃;出空;清倉大拍賣
6,31,12,disgrace,n.,恥辱;丟臉的事(或人)
6,31,13,glassware,n.,玻璃器皿
6,31,14,hereafter,n.,未來;來世
6,31,15,pneumonia,n.,肺炎
6,31,16,pollutant,n.,污染物;污染源
6,31,17,propeller,n.,螺旋槳;推進器
6,31,18,sequence,n.,連續;一連串;次序
6,31,19,slot,n.,狹長孔;投幣口;位置;吃角子老虎
6,31,20,slum,n.,貧民窟;陋巷
6,31,21,stature,n.,身高;高度
6,31,22,stimulation,n.,刺激;興奮;激勵
6,31,23,tariff,n.,關稅;稅率
6,31,24,theft,n.,偷竊;盜竊
6,32,1,acute,adj.,尖銳的;敏銳的;劇烈的
6,32,2,bizarre,adj.,奇異的;異乎尋常的
6,32,3,chronic,adj.,(病) 慢性的;(人)久病的;長期的
6,32,4,collective,adj.,集體的;共同的
6,32,5,cumulative,adj.,漸增的;蓄積的;累計的
6,32,6,immune,adj.,免疫的;免於...的
6,32,7,provincial,adj.,省的;鄉氣的
6,32,8,caress,v.,愛撫;撫摸;寵愛
6,32,9,concede,v.,(勉強)承認;讓步;承認失敗
6,32,10,deliberate,v.,仔細考慮;商議
6,32,11,generate,v.,產生;發生(熱;電;光等)
6,32,12,prowl,v.,(野獸等)四處覓食;徘徊
6,32,13,swap,v.,交換;以...作交換
6,32,14,ambiguity,n.,意義不明確;模稜兩可的話
6,32,15,anticipation,n.,預期
6,32,16,brew,n.,釀製飲料
6,32,17,cemetery,n.,公墓;墓地
6,32,18,cosmetics,n.,化妝品;美容品
6,32,19,dilemma,n.,困境;進退兩難
6,32,20,dosage,n.,(藥的)劑量;服法
6,32,21,dynamite,n.,炸藥;具有爆炸性的事
6,32,22,emigrant,n.,(往他國的)移民;移出者
6,32,23,installation,n.,設施;安裝
6,32,24,piety,n.,虔誠;孝順
6,32,25,sodium,n.,鈉
6,32,26,turmoil,n.,騷動;混亂
6,32,27,victor,n.,勝利者
6,33,1,charitable,adj.,慈善的;寬容的
6,33,2,exquisite,adj.,精緻的;精良的;精選的
6,33,3,graphic,adj.,生動的;寫實的;圖解的
6,33,4,innovative,adj.,創新的
6,33,5,militant,adj.,好戰的;激進的
6,33,6,operational,adj.,操作上的;經營上的
6,33,7,apprentice,v.,當學徒
6,33,8,caption,v.,加標題於
6,33,9,clamp,v.,鉗緊;夾住;強行實施;取締
6,33,10,cramp,v.,用夾鉗夾緊;限制;約束
6,33,11,detach,v.,分開;拆卸;派遣
6,33,12,deteriorate,v.,惡化;(價值)下降;退化;墮落
6,33,13,discharge,v.,卸貨;發射;排出;釋放;解雇
6,33,14,disregard,v.,漠視
6,33,15,purify,v.,使純淨;淨化
6,33,16,query,v.,詢問;對...表示疑問
6,33,17,terminate,v.,使結束;使終止;解雇
6,33,18,underestimate,v.,低估
6,33,19,antibiotic,n.,抗生素;抗菌素
6,33,20,charcoal,n.,木炭;炭筆;深灰色
6,33,21,chariot,n.,(古代的)雙輪戰車
6,33,22,contemplation,n.,凝視;沈思;冥想
6,33,23,proficiency,n.,精通;熟練
6,33,24,stapler,n.,釘書機
6,34,1,awesome,adj.,令人敬畏的;非凡的
6,34,2,concise,adj.,簡明的
6,34,3,exotic,adj.,異國情調的;外來的
6,34,4,fabulous,adj.,極好的;驚人的
6,34,5,relevant,adj.,有關的;切題的
6,34,6,subordinate,adj.,下級的;次要的;從屬的
6,34,7,trivial,adj.,瑣細的;平凡的
6,34,8,buckle,v.,扣住;垮掉;讓步
6,34,9,dismay,v.,使驚慌;使沮喪
6,34,10,retrieve,v.,收回;檢索;使恢復
6,34,11,spiral,v.,盤旋;成螺旋形
6,34,12,transmit,v.,傳送;傳達;發射;播送;傳染
6,34,13,activist,n.,激進主義份子;行動主義者
6,34,14,chaos,n.,混亂;雜亂的一團
6,34,15,episode,n.,一個事件;一節;一齣;一集
6,34,16,execution,n.,實行;執行;死刑
6,34,17,extract,n.,提取物;摘錄
6,34,18,freak,n.,畸形人(或動植物);反常現象;怪人
6,34,19,heroin,n.,海洛因
6,34,20,incline,n.,傾斜;斜面;斜坡
6,34,21,nutrient,n.,營養物;滋養物
6,34,22,nutrition,n.,營養;滋養
6,34,23,persistence,n.,堅持;固執;持續
6,34,24,saloon,n.,(旅館;輪船等的)大廳;酒館
6,34,25,urgency,n.,緊急;迫切;急事
6,34,26,vibration,n.,顫動;振動;震動
6,35,1,deliberate,adj.,深思熟慮的;蓄意的
6,35,2,forthcoming,adj.,即將到來的
6,35,3,joyous,adj.,快樂的;高興的
6,35,4,spectacular,adj.,壯觀的;壯麗的
6,35,5,characterize,v.,描繪...的特性;具有...的特徵 (美式拼寫)
6,35,6,generalize,v.,泛論;概括 (美式拼寫)
6,35,7,paralyze,v.,使麻痺;使癱瘓
6,35,8,relay,v.,轉達;轉播
6,35,9,simplify,v.,簡化;精簡;使單純;使平易
6,35,10,unify,v.,統一;聯合;使一致
6,35,11,alongside,prep.,在...旁邊;沿著...的邊
6,35,12,crust,n.,麵包皮;派餅皮;硬外皮
6,35,13,disclosure,n.,透露;揭發的事情
6,35,14,essence,n.,本質;要素;精華;精油
6,35,15,expedition,n.,遠征(隊);探險(隊)
6,35,16,faction,n.,派別;小集團;派系之爭
6,35,17,injustice,n.,非正義;不公正
6,35,18,irritation,n.,激怒;惱怒
6,35,19,mentality,n.,智力;精神性;心理狀態
6,35,20,organism,n.,生物;有機體
6,35,21,reservoir,n.,蓄水庫;貯水池
6,35,22,socialism,n.,社會主義
6,35,23,supplement,n.,增補;(書籍的)補遺;附錄
6,35,24,tact,n.,老練;機智;得體
6,35,25,thrift,n.,節儉;繁茂;互助儲蓄銀行
6,36,1,administrative,adj.,管理的;行政的
6,36,2,authentic,adj.,可信的;真實的
6,36,3,disposable,adj.,可任意處理的;用完即丟棄的
6,36,4,exclusive,adj.,排外的;唯一的;獨家的
6,36,5,ironic,adj.,具有諷刺意味的;挖苦的
6,36,6,medieval,adj.,中世紀的;中古風的;守舊的
6,36,7,pious,adj.,虔誠的;篤信的
6,36,8,superstitious,adj.,迷信的
6,36,9,accumulate,v.,累積;積聚
6,36,10,civilize,v.,使文明;使開化 (美式拼寫)
6,36,11,commemorate,v.,慶祝;紀念
6,36,12,forsake,v.,拋棄;革除
6,36,13,poach,v.,水煮(蛋);偷獵;侵佔
6,36,14,populate,v.,居住於;移民於
6,36,15,radiate,v.,(光、熱等的)輻射、發散
6,36,16,stammer,v.,口吃;結結巴巴地說話
6,36,17,suffocate,v.,使窒息;扼制
6,36,18,deadly,adv.,死一般地;非常;極度地
6,36,19,abbreviation,n.,縮寫;省略
6,36,20,canvas,n.,油畫布
6,36,21,companionship,n.,友誼;交往;伴侶關係
6,36,22,complexity,n.,複雜(性);錯綜(性)
6,36,23,consolation,n.,安慰;慰藉
6,36,24,diabetes,n.,糖尿病
6,36,25,enactment,n.,(法律的)制定;法規;條例
6,36,26,hospitality,n.,好客;殷勤招待
6,36,27,mouthpiece,n.,樂器的吹口;電話的送話口;代言人
6,36,28,pharmacist,n.,配藥者;藥劑師
6,36,29,rein,n.,韁繩;駕馭;控制
6,36,30,removal,n.,除去;免職
6,36,31,stammer,n.,口吃;結巴
6,36,32,symptom,n.,症狀;徵候
6,36,33,vineyard,n.,葡萄園
6,36,34,warfare,n.,戰爭;衝突;鬥爭
6,36,35,windshield,n.,(汽車等的)擋風玻璃
6,37,1,accountable,adj.,應負責任的;可說明的
6,37,2,diplomatic,adj.,外交的;有外交手腕的
6,37,3,literate,adj.,能讀寫的;有文化修養的
6,37,4,subtle,adj.,微妙的;難捉摸的
6,37,5,theatrical,adj.,劇場的;戲劇的;戲劇性的
6,37,6,enlighten,v.,啟發;啟迪
6,37,7,formulate,v.,使公式化;規劃;配製
6,37,8,intimidate,v.,威嚇;脅迫
6,37,9,tread,v.,踩;踏;步行
6,37,10,binoculars,n.,雙筒望遠鏡
6,37,11,breakup,n.,分裂;關係破裂;解體
6,37,12,caress,n.,愛撫;撫摸;寵愛
6,37,13,cashier,n.,出納員
6,37,14,conception,n.,概念;創始
6,37,15,descendant,n.,後裔;從某一來源傳下的東西
6,37,16,diagram,n.,圖表;(曲)線圖
6,37,17,drought,n.,旱災
6,37,18,mythology,n.,(總稱)神話
6,37,19,presidency,n.,公司總裁(大學校長等)的職位
6,37,20,radical,n.,根部;基礎;基本原理; 激進分子
6,37,21,resemblance,n.,相似
6,37,22,sneer,n.,冷笑;嘲笑
6,37,23,stalk,n.,悄悄的追蹤;莖;柄
6,37,24,treason,n.,叛國罪;謀反罪;叛國;背叛
6,37,25,wrench,n.,猛扭;扳手;痛苦
6,37,26,wrestle,n.,摔角;角力;搏鬥
6,38,1,bleak,adj.,荒涼的;陰冷的;無希望的
6,38,2,dreary,adj.,慘淡的;沈悶的
6,38,3,notorious,adj.,惡名昭彰的
6,38,4,rhythmic,adj.,有節奏的;有韻律的
6,38,5,superb,adj.,宏偉的;華麗的; 上乘的;一流的
6,38,6,besiege,v.,圍攻;圍困;煩擾
6,38,7,descend,v.,(走)下來;下降;來自於
6,38,8,mar,v.,毀損;損傷;玷污
6,38,9,pierce,v.,刺穿;穿透
6,38,10,prescribe,v.,規定;指定;開(藥方)
6,38,11,specify,v.,具體指定;詳細指明
6,38,12,subordinate,v.,使居次要地位;使隸屬;使服從
6,38,13,conviction,n.,定罪;證明有罪;確信
6,38,14,correspondent,n.,通信者;通訊記者
6,38,15,density,n.,密度
6,38,16,eloquence,n.,雄辯;(流利的)口才
6,38,17,feedback,n.,反饋的信息
6,38,18,grocer,n.,食品雜貨商
6,38,19,metropolitan,n.,大城市人
6,38,20,neon,n.,氖;霓虹燈
6,38,21,perception,n.,感知;察覺;認知
6,38,22,twilight,n.,微明;薄暮;暮年;朦朧狀態
6,38,23,usher,n.,(劇場等的)引座員
6,39,1,controversial,adj.,有爭議的;好議論的
6,39,2,cordial,adj.,熱忱的;衷心的
6,39,3,petty,adj.,小的;瑣碎的;氣量小的
6,39,4,degrade,v.,貶低;降級;降低
6,39,5,hack,v.,劈;砍; 非法侵入
6,39,6,quench,v.,壓制;抑制;解(渴);熄滅
6,39,7,safeguard,v.,保護;防衛
6,39,8,shun,v.,躲開;迴避
6,39,9,abstraction,n.,抽象
6,39,10,byte,n.,(電腦)位元組
6,39,11,captive,n.,俘虜;獵獲物;著迷的人
6,39,12,distraction,n.,分心;注意力分散
6,39,13,famine,n.,饑荒
6,39,14,hemisphere,n.,(地球的)半球;半球體
6,39,15,opposition,n.,反對;反抗
6,39,16,perseverance,n.,堅持不懈;堅忍不拔
6,39,17,premier,n.,首相;總理
6,39,18,qualification,n.,資格;能力
6,39,19,sanitation,n.,公共衛生;衛生設備
6,39,20,tranquilizer,n.,鎮定劑;精神安定劑 (美式拼寫)
6,39,21,upgrade,n.,上坡;升級
6,39,22,vogue,n.,風行;時髦事物(人物)
6,40,1,articulate,adj.,發音清晰的;口才好的
6,40,2,humanitarian,adj.,人道主義的;博愛的
6,40,3,invaluable,adj.,非常貴重的;無價的
6,40,4,symbolic,adj.,象徵的;符號的
6,40,5,denounce,v.,譴責;告發
6,40,6,hail,v.,向...歡呼;招呼;下冰雹
6,40,7,imprison,v.,監禁;束縛
6,40,8,repress,v.,抑制;鎮壓
6,40,9,bias,n.,偏見;成見;斜線
6,40,10,competence,n.,能力;勝任;稱職
6,40,11,expertise,n.,專門知識;專門技術
6,40,12,intimacy,n.,熟悉;親密;親近
6,40,13,medication,n.,藥物治療;藥物
6,40,14,morality,n.,道德;倫理;寓意
6,40,15,precedent,n.,先例;慣例
6,40,16,safeguard,n.,保護;防衛;預防措施
6,40,17,subscription,n.,訂閱費;會費;捐款;署名
6,40,18,trait,n.,特徵;特點;特性;少許
6,40,19,truant,n.,逃學者;玩忽職守者
6,40,20,vitality,n.,活力;生命力
6,41,1,accessory,adj.,附加的;附屬的
6,41,2,crude,adj.,未經加工的;粗野的;粗糙的
6,41,3,radical,adj.,基本的;徹底的
6,41,4,sneaky,adj.,鬼鬼祟祟的
6,41,5,auction,v.,拍賣
6,41,6,riot,v.,參加(或發動)暴亂;放縱
6,41,7,speculate,v.,推測;投機;推斷
6,41,8,addict,n.,入迷的人;有癮的人
6,41,9,autonomy,n.,自治;自治權;自治團體
6,41,10,calcium,n.,鈣
6,41,11,commentary,n.,評論;註釋
6,41,12,conspiracy,n.,陰謀;謀叛;共謀
6,41,13,crumble,n.,酥皮點心(水果派); 粉碎
6,41,14,diplomacy,n.,外交;外交手腕
6,41,15,hypocrisy,n.,偽善;虛偽
6,41,16,mattress,n.,床墊
6,41,17,miniature,n.,縮樣;縮圖;小型物
6,41,18,nationalism,n.,民族主義;國家主義
6,41,19,naturalist,n.,博物學家
6,41,20,offering,n.,提供;供奉;捐獻物;供物;課程
6,41,21,outfit,n.,全套(工具衣物等)
6,41,22,recruit,n.,新兵;新手;補給品
6,41,23,relish,n.,滋味;愛好;開胃食品
6,41,24,revival,n.,甦醒;再生;復興
6,41,25,suite,n.,套房;系列
6,41,26,textile,n.,紡織品;紡織原料
6,42,1,credible,adj.,可信的;可靠的
6,42,2,dissident,adj.,意見不同的
6,42,3,missionary,adj.,傳教的;教會的;傳教士的
6,42,4,narrative,adj.,敘事的;故事形式的
6,42,5,perspective,adj.,透視的;透視畫的
6,42,6,skeptical,adj.,懷疑的;多疑的
6,42,7,waterproof,adj.,防水的
6,42,8,alienate,v.,使疏遠;離間
6,42,9,approximate,v.,接近;近似;大致估計
6,42,10,cleanse,v.,清洗;淨化
6,42,11,clone,v.,複製
6,42,12,cruise,v.,巡航;航遊;緩慢巡行
6,42,13,fling,v.,(用力地)扔;擲
6,42,14,intrude,v.,侵入;闖入
6,42,15,preface,v.,為...加序言(或開場白)
6,42,16,slash,v.,(用刀;劍等)砍;大幅度削減
6,42,17,spire,v.,螺旋形上升;發芽
6,42,18,victimize,v.,使犧牲;使痛苦 (美式拼寫)
6,42,19,accordingly,adv.,照著;相應地;因此
6,42,20,alongside,adv.,在旁邊;沿著
6,42,21,complexion,n.,面色;膚色
6,42,22,contractor,n.,承包商;立契約者
6,42,23,glamour,n.,魅力;誘惑力;迷人的美;妖豔
6,42,24,hormone,n.,荷爾蒙
6,42,25,legislature,n.,立法機關;(美國的)州議會
6,42,26,modernization,n.,現代化;現代化的事物 (美式拼寫)
6,42,27,navel,n.,肚臍;中央;中心
6,42,28,scope,n.,範圍;領域
6,42,29,substitution,n.,代替;代替物
6,42,30,toll,n.,通行費;長途電話費;傷亡人數;鐘聲
6,43,1,aboriginal,adj.,土著的;土著居民的
6,43,2,antibiotic,adj.,抗生的;抗菌的
6,43,3,colloquial,adj.,口語的;會話的
6,43,4,irritable,adj.,易怒的;急躁的
6,43,5,scenic,adj.,風景的;景色秀麗的
6,43,6,articulate,v.,清晰地講話;相互連貫
6,43,7,condense,v.,濃縮;縮短;凝結
6,43,8,core,v.,挖去...的果核
6,43,9,crook,v.,使彎曲;成鉤形
6,43,10,disable,v.,使失去能力;使傷殘
6,43,11,displease,v.,使不高興;得罪
6,43,12,fracture,v.,使斷裂;使折斷;使骨折
6,43,13,toll,v.,徵收捐稅(或通行費等);敲鐘
6,43,14,unpack,v.,打開包裹(或行李等)
6,43,15,annoyance,n.,惱怒;打擾;討厭的東西(或人)
6,43,16,artifact,n.,人工製品;手工藝品
6,43,17,chunk,n.,(肉木材等的)大塊;厚片
6,43,18,clench,n.,緊握;緊咬
6,43,19,complication,n.,複雜(化);併發症;(新出現的)困難
6,43,20,diameter,n.,直徑
6,43,21,fracture,n.,折斷;骨折;裂縫
6,43,22,layman,n.,(未受神職的)一般信徒;外行人
6,43,23,newlywed,n.,新結婚的人
6,43,24,ordeal,n.,嚴峻考驗;折磨
6,43,25,rash,n.,疹子
6,43,26,socialist,n.,社會主義者
6,43,27,stunt,n.,絕技;噱頭;矮小的人(或樹)
6,43,28,supervision,n.,管理;監督
6,43,29,tremor,n.,震顫;顫抖
6,44,1,eccentric,adj.,(人行為等)古怪的
6,44,2,formidable,adj.,令人畏懼的;難對付的
6,44,3,fragile,adj.,易碎的;虛弱的
6,44,4,selective,adj.,有選擇性的
6,44,5,anticipate,v.,預期;預先考慮到
6,44,6,brew,v.,釀造;醞釀著
6,44,7,distract,v.,轉移(目標);使分心
6,44,8,liberate,v.,解放;使獲自由
6,44,9,verge,v.,處在邊沿;瀕臨
6,44,10,thereby,adv.,因此;由此
6,44,11,analogy,n.,相似;類推;類比
6,44,12,boost,n.,一舉;一抬;推動;促進
6,44,13,crook,n.,彎曲的東西;騙子;偷兒
6,44,14,doom,n.,厄運;毀滅
6,44,15,imperative,n.,必要的事;命令;祈使語氣
6,44,16,implication,n.,含意;言外之意;暗示
6,44,17,innovation,n.,革新;創新;新事物
6,44,18,interval,n.,間隔;距離
